imdb,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,error_movies,plot,rated,response,language,title,country,writer,metascore,imdbrating,director,released,actors,year,genre,awards,runtime,type,poster,imdbvotes,imdbid,error_imdb,imdb_rating
tt1667353,dubious,dubious,FAIL,85000000,64935167.0,168611991.0,2012FAIL,86244278,65885725.0,171080229.0,1.0,1.0,1667353,,An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.,PG,True,English,Mirror Mirror,"USA, Canada","Marc Klein (screenplay), Jason Keller (screenplay), Melisa Wallack (screen story)",46.0,5.6,Tarsem Singh,30 Mar 2012,"Julia Roberts, Lily Collins, Armie Hammer, Nathan Lane",2012.0,"Adventure, Comedy, Drama",Nominated for 1 Oscar. Another 2 wins & 4 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BMTExMjU4MTUwNTVeQTJeQWpwZ15BbWU3MDk2MzkwMjc@._V1_SX300.jpg,"54,869",tt1667353,,5.6
tt1748122,ok,ok,PASS,16000000,45512466.0,64012466.0,2012PASS,16234217,46178703.0,64949517.0,1.0,1.0,1748122,,"A pair of young lovers flee their New England town, which causes a local search party to fan out and find them.",PG-13,True,English,Moonrise Kingdom,USA,"Wes Anderson, Roman Coppola",84.0,7.8,Wes Anderson,29 Jun 2012,"Bruce Willis, Edward Norton, Bill Murray, Frances McDormand",2012.0,"Comedy, Drama, Romance",Nominated for 1 Oscar. Another 29 wins & 56 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTEwMTc3NDkzOTJeQTJeQWpwZ15BbWU3MDI4NTAwNzc@._V1_SX300.jpg,"160,434",tt1748122,,7.8
tt2094064,dubious-disagree,dubious,FAIL,8000000,22549338.0,22549338.0,2012FAIL,8117109,22879428.0,22879428.0,1.0,1.0,2094064,,A modern retelling of Shakespeare's classic comedy about two pairs of lovers with different takes on romance and a way with words.,PG-13,True,English,Much Ado About Nothing,USA,"Joss Whedon (written for the screen by), William Shakespeare (play)",78.0,7.4,Joss Whedon,14 Jun 2013,"Amy Acker, Alexis Denisof, Nathan Fillion, Clark Gregg",2012.0,"Comedy, Drama, Romance",2 wins & 2 nominations.,109 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgxNjQ0MjAwMl5BMl5BanBnXkFtZTcwNjI1NDEyOQ@@._V1_SX300.jpg,"8,899",tt2094064,,7.4
tt1598828,ok,ok,PASS,42000000,26414527.0,36197221.0,2012PASS,42614820,26801198.0,36727096.0,1.0,1.0,1598828,,"Unemployed and newly-divorced Stephanie Plum lands a job at her cousin's bail-bond business, where her first assignment puts her on the trail of a wanted local cop from her romantic past.",PG-13,True,English,One for the Money,USA,"Stacy Sherman (screenplay), Karen Ray (screenplay), Liz Brixius (screenplay), Janet Evanovich (novel)",22.0,5.3,Julie Anne Robinson,27 Jan 2012,"Katherine Heigl, Jason O'Mara, Daniel Sunjata, John Leguizamo",2012.0,"Action, Comedy, Crime",1 nomination.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU2NzMxMDU1NF5BMl5BanBnXkFtZTcwNzYxNTA2Ng@@._V1_SX300.jpg,"26,958",tt1598828,,5.3
tt2109184,ok,ok,PASS,5000000,53900335.0,142793842.0,2012PASS,5073193,54689359.0,144884139.0,1.0,1.0,2109184,,"It has been five years since the disappearance of Katie and Hunter, and a suburban family witness strange events in their neighborhood when a woman and a mysterious child move in.",R,True,English,Paranormal Activity 4,USA,"Christopher Landon (screenplay), Chad Feehan (story), Oren Peli (film ""Paranormal Activity"")",40.0,4.5,"Henry Joost, Ariel Schulman",19 Oct 2012,"Katie Featherston, Kathryn Newton, Matt Shively, Aiden Lovekamp",2012.0,Horror,2 wins.,88 min,movie,http://ia.media-imdb.com/images/M/MV5BNjAxMzM0MjYwM15BMl5BanBnXkFtZTcwMjMwMjAyOA@@._V1_SX300.jpg,"37,335",tt2109184,,4.5
tt1623288,notalk-disagree,notalk,FAIL,60000000,56003051.0,108159011.0,2012FAIL,60878314,56822855.0,109742304.0,1.0,1.0,1623288,,"A misunderstood boy takes on ghosts, zombies and grown-ups to save his town from a centuries-old curse.",PG,True,English,ParaNorman,USA,Chris Butler,72.0,7.0,"Chris Butler, Sam Fell",17 Aug 2012,"Kodi Smit-McPhee, Tucker Albrizzi, Anna Kendrick, Casey Affleck",2012.0,"Animation, Adventure, Comedy",Nominated for 1 Oscar. Another 17 wins & 23 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA1OTU1NDM3N15BMl5BanBnXkFtZTcwMjYxNTg0Nw@@._V1_SX300.jpg,"53,396",tt1623288,,7.0
tt1047540,ok,ok,PASS,25000000,77267296.0,120168633.0,2012PASS,25365964,78398378.0,121927729.0,1.0,1.0,1047540,,Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.,PG,True,English,Parental Guidance,USA,"Lisa Addario, Joe Syracuse",36.0,6.1,Andy Fickman,25 Dec 2012,"Billy Crystal, Bette Midler, Marisa Tomei, Tom Everett Scott",2012.0,Comedy,1 win & 3 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BMzkyNDExOTA1Nl5BMl5BanBnXkFtZTcwNjgzODE4OA@@._V1_SX300.jpg,"16,467",tt1047540,,6.1
tt1716777,ok,ok,PASS,16000000,12431792.0,12431792.0,2012PASS,16234217,12613776.0,12613776.0,1.0,1.0,1716777,,"While settling his recently deceased father's estate, a salesman discovers he has a sister whom he never knew about, leading both siblings to re-examine their perceptions about family and life choices.",PG-13,True,English,People Like Us,USA,"Alex Kurtzman, Roberto Orci, Jody Lambert",49.0,7.1,Alex Kurtzman,29 Jun 2012,"Chris Pine, Elizabeth Banks, Michael Hall D'Addario, Michelle Pfeiffer",2012.0,Drama,N/A,114 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3MzUyNzg3NF5BMl5BanBnXkFtZTcwNjk3NDA4Nw@@._V1_SX300.jpg,"25,171",tt1716777,,7.1
tt1981677,ok,ok,PASS,17000000,65001093.0,115331177.0,2012PASS,17248856,65952616.0,117019460.0,1.0,1.0,1981677,,"Beca, a freshman at Barden University, is cajoled into joining The Bellas, her school's all-girls singing group. Injecting some much needed energy into their repertoire, The Bellas take on their male rivals in a campus competition.",PG-13,True,English,Pitch Perfect,USA,"Kay Cannon (screenplay), Mickey Rapkin (based on the book by)",66.0,7.3,Jason Moore,05 Oct 2012,"Anna Kendrick, Skylar Astin, Ben Platt, Brittany Snow",2012.0,"Comedy, Music, Romance",8 wins & 14 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcyMTMzNzE5N15BMl5BanBnXkFtZTcwNzg5NjM5Nw@@._V1_SX300.jpg,"123,857",tt1981677,,7.3
tt1547234,ok,ok,PASS,35000000,20275446.0,31393201.0,2012PASS,35512350,20572249.0,31852752.0,1.0,1.0,1547234,,"In Manhattan, a bike messenger picks up an envelope that attracts the interest of a dirty cop, who pursues the cyclist throughout the city.",PG-13,True,"English, Mandarin",Premium Rush,USA,"David Koepp, John Kamps",66.0,6.5,David Koepp,24 Aug 2012,"Joseph Gordon-Levitt, Dania Ramirez, Sean Kennedy, Kym Perfetto",2012.0,"Action, Crime, Thriller",1 win & 5 nominations.,91 min,movie,http://ia.media-imdb.com/images/M/MV5BNzkxNjAwMDkwOF5BMl5BanBnXkFtZTcwMTQ1NDkwOA@@._V1_SX300.jpg,"72,434",tt1547234,,6.5
tt1234719,notalk-disagree,notalk,FAIL,65000000,44806783.0,48164150.0,2012FAIL,65951507,45462690.0,48869204.0,1.0,1.0,1234719,,A group of teenagers look to save their town from an invasion of North Korean soldiers.,PG-13,True,"English, Korean",Red Dawn,USA,"Carl Ellsworth (screenplay), Jeremy Passmore (screenplay), Kevin Reynolds, John Milius, Kevin Reynolds (story)",31.0,5.5,Dan Bradley,21 Nov 2012,"Chris Hemsworth, Josh Peck, Josh Hutcherson, Adrianne Palicki",2012.0,"Action, Thriller, War",1 win & 4 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI0MDAwMzA1M15BMl5BanBnXkFtZTcwNzIxMjY3OA@@._V1_SX300.jpg,"47,281",tt1234719,,5.5
tt0485985,men,men,FAIL,58000000,49876377.0,50365498.0,2012FAIL,58849037,50606496.0,51102777.0,1.0,1.0,485985,,,,,,,,,,,,,,,,,,,,,,,
tt1446192,notalk-disagree,notalk,FAIL,145000000,103412758.0,306900902.0,2012FAIL,147122592,104926572.0,311393491.0,1.0,1.0,1446192,,"When the evil spirit Pitch launches an assault on Earth, the Immortal Guardians team up to protect the innocence of children all around the world.",PG,True,"English, French",Rise of the Guardians,USA,"David Lindsay-Abaire (screenplay), William Joyce (book)",57.0,7.3,Peter Ramsey,21 Nov 2012,"Chris Pine, Alec Baldwin, Jude Law, Isla Fisher",2012.0,"Animation, Adventure, Family",Nominated for 1 Golden Globe. Another 8 wins & 21 nominations.,97 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkzMjgwMDg1M15BMl5BanBnXkFtZTcwMTgzNTI1OA@@._V1_SX300.jpg,"80,153",tt1446192,,7.3
tt1336608,ok,ok,PASS,70000000,38518613.0,50118613.0,2012PASS,71024700,39082470.0,50852278.0,1.0,1.0,1336608,,"A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",PG-13,True,English,Rock of Ages,USA,"Justin Theroux (screenplay), Chris D'Arienzo (screenplay), Allan Loeb (screenplay), Chris D'Arienzo (musical book)",47.0,5.9,Adam Shankman,15 Jun 2012,"Julianne Hough, Dakota Sage Grant, Matthew Rush Sullivan, Diego Boneta",2012.0,"Comedy, Drama, Musical",1 win & 7 nominations.,123 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2NDQyODAzNF5BMl5BanBnXkFtZTcwMTg5MDA3Nw@@._V1_SX300.jpg,"48,362",tt1336608,,5.9
tt1656190,notalk-disagree,notalk,FAIL,33000000,17142080.0,41495213.0,2012FAIL,33483073,17393015.0,42102643.0,1.0,1.0,1656190,,"Mei, a young girl whose memory holds a priceless numerical code, finds herself pursued by the Triads, the Russian mob, and corrupt NYC cops. Coming to her aid is an ex-cage fighter whose life was destroyed by the gangsters on Mei's trail.",R,True,"English, Mandarin, Russian",Safe,USA,Boaz Yakin,55.0,6.5,Boaz Yakin,27 Apr 2012,"Jason Statham, Catherine Chan, Robert John Burke, James Hong",2012.0,"Action, Crime, Thriller",2 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxNDI0NzUxMF5BMl5BanBnXkFtZTcwOTIzMjkyNw@@._V1_SX300.jpg,"58,002",tt1656190,,6.5
tt1862079,ok-disagree,ok,PASS,750000,4010957.0,4413188.0,2012PASS,760979,4069672.0,4477791.0,1.0,1.0,1862079,,Three magazine employees head out on an assignment to interview a guy who placed a classified ad seeking a companion for time travel.,R,True,English,Safety Not Guaranteed,USA,Derek Connolly,72.0,7.1,Colin Trevorrow,18 Oct 2012,"Aubrey Plaza, Lauren Carlos, Basil Harris, Mary Lynn Rajskub",2012.0,"Comedy, Drama, Romance",5 wins & 10 nominations.,86 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIzOTgyNjEzMV5BMl5BanBnXkFtZTcwNzY1ODY2Nw@@._V1_SX300.jpg,"69,915",tt1862079,,7.1
tt1931533,notalk-disagree,notalk,FAIL,13500000,15024049.0,23492318.0,2012FAIL,13697621,15243980.0,23836212.0,1.0,1.0,1931533,,A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,R,True,"English, Vietnamese",Seven Psychopaths,UK,Martin McDonagh,66.0,7.2,Martin McDonagh,12 Oct 2012,"Michael Pitt, Michael Stuhlbarg, Sam Rockwell, Colin Farrell",2012.0,"Comedy, Crime, Thriller",2 wins & 16 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgwMzUxMjc0M15BMl5BanBnXkFtZTcwMzQ2MjYyOA@@._V1_SX300.jpg,"134,215",tt1931533,,7.2
tt0938330,ok,ok,PASS,20000000,17530219.0,47944599.0,2012PASS,20292771,17786836.0,48646439.0,1.0,1.0,938330,,,,,,,,,,,,,,,,,,,,,,,
tt1045658,ok,ok,PASS,21000000,132092958.0,227317397.0,2012PASS,21307410,134026609.0,230644998.0,1.0,1.0,1045658,,"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.",R,True,English,Silver Linings Playbook,USA,"David O. Russell (screenplay), Matthew Quick (novel)",81.0,7.9,David O. Russell,25 Dec 2012,"Bradley Cooper, Jennifer Lawrence, Robert De Niro, Jacki Weaver",2012.0,"Comedy, Drama, Romance",Won 1 Oscar. Another 62 wins & 78 nominations.,122 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM2MTI5NzA3MF5BMl5BanBnXkFtZTcwODExNTc0OA@@._V1_SX300.jpg,"354,215",tt1045658,,7.9
tt1922777,men,men,FAIL,3000000,48086903.0,87727807.0,2012FAIL,3043916,48790826.0,89012016.0,1.0,1.0,1922777,,A true-crime writer finds a cache of 8mm home movies films that suggest the murder he is currently researching is the work of a serial killer whose career dates back to the 1960s.,R,True,"English, Portuguese, French, Breton",Sinister,"USA, UK","Scott Derrickson, C. Robert Cargill",53.0,6.8,Scott Derrickson,12 Oct 2012,"Ethan Hawke, Juliet Rylance, Fred Dalton Thompson, James Ransone",2012.0,"Horror, Mystery, Thriller",4 wins & 3 nominations.,110 min,movie,http://ia.media-imdb.com/images/M/MV5BMjI5MTg1Njg0Ml5BMl5BanBnXkFtZTcwNzg2Mjc4Nw@@._V1_SX300.jpg,"82,436",tt1922777,,6.8
tt1074638,dubious-disagree,dubious,FAIL,200000000,304360277.0,1108694081.0,2012FAIL,202927713,308815675.0,1124923772.0,1.0,1.0,1074638,,"Bond's loyalty to M is tested when her past comes back to haunt her. Whilst MI6 comes under attack, 007 must track down and destroy the threat, no matter how personal the cost.",PG-13,True,English,Skyfall,"UK, USA","Neal Purvis, Robert Wade, John Logan",81.0,7.8,Sam Mendes,09 Nov 2012,"Daniel Craig, Judi Dench, Javier Bardem, Ralph Fiennes",2012.0,"Action, Adventure, Thriller",Won 2 Oscars. Another 40 wins & 74 nominations.,143 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAyODkzNDgzMF5BMl5BanBnXkFtZTcwMDMxMDI4Nw@@._V1_SX300.jpg,"376,186",tt1074638,,7.8
tt1735898,ok,ok,PASS,170000000,155136755.0,400911200.0,2012PASS,172488556,157407735.0,406779965.0,1.0,1.0,1735898,,"In a twist to the fairy tale, the Huntsman ordered to take Snow White into the woods to be killed winds up becoming her protector and mentor in a quest to vanquish the Evil Queen.",PG-13,True,English,Snow White and the Huntsman,USA,"Evan Daugherty (screenplay), John Lee Hancock (screenplay), Hossein Amini (screenplay), Evan Daugherty (screen story)",57.0,6.2,Rupert Sanders,01 Jun 2012,"Kristen Stewart, Chris Hemsworth, Charlize Theron, Sam Claflin",2012.0,"Adventure, Drama, Fantasy",Nominated for 2 Oscars. Another 10 wins & 26 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ1NDA0MTk5OV5BMl5BanBnXkFtZTcwMTM4NDMwNw@@._V1_SX300.jpg,"172,153",tt1735898,,6.2
tt1876451,ok,ok,PASS,10000000,24397469.0,24660323.0,2012PASS,10146386,24754613.0,25021315.0,1.0,1.0,1876451,,"In the 1960s, three sisters form a girl group and soon become local sensations with major label interest, but fame becomes a challenge as the close-knit family begins to fall apart.",PG-13,True,English,Sparkle,USA,"Mara Brock Akil (screenplay), Joel Schumacher (story), Howard Rosenman (story)",54.0,5.5,Salim Akil,17 Aug 2012,"Jordin Sparks, Whitney Houston, Derek Luke, Mike Epps",2012.0,"Drama, Music",7 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4MTAzOTU2OF5BMl5BanBnXkFtZTcwOTA1NTI3Nw@@._V1_SX300.jpg,"4,268",tt1876451,,5.5
