year,id,imdb_id,title,rating
2012,3260,1486192.0,The Raven,1
2012,4092,1854236.0,Den skaldede frisor,3
2012,3748,790724.0,Jack Reacher,1
2012,7155,1823125.0,Greetings from Tim Buckley,2
2012,6075,2205697.0,Stuck in Love,3
2012,3889,2059255.0,No,1
2012,3108,401729.0,John Carter,3
2012,3541,1560747.0,The Master,1
2012,3956,1308729.0,Bullet to the Head,0
2012,3573,1764234.0,Killing Them Softly,0
2012,4033,2070776.0,Populaire,3
2012,6627,598828.0,One for the Money,3
2012,3338,2178941.0,Barbara,3
2012,5270,1855199.0,End of Watch,3
2012,3415,1637725.0,Ted,2
2012,7582,1636826.0,Project X,1
2012,3860,1833844.0,Berberian Sound Studio,1
2012,3479,1971352.0,Compliance,3
2012,4308,1132285.0,The Factory,3
2012,3929,2393787.0,Women’s Day (Dzien kobiet),3
2012,3964,1226240.0,A Late Quartet,3
2012,3581,1655416.0,Mental,3
2012,3275,1586265.0,What to Expect When You’re Expecting,3
2012,4074,1817273.0,The Place Beyond the Pines,1
2012,5612,2189240.0,Cybergeddon,3
2012,4106,1781840.0,Jayne Mansfield’s Car,3
2012,3726,2098627.0,Attack of the 50ft Cheerleader,3
2012,3422,2005156.0,BearCity 2: The Proposal,3
2012,4207,1478804.0,Four Assassins,1
2012,5008,2216240.0,Kapringen,1
2012,3870,1659337.0,The Perks of Being a Wallflower,3
2012,3486,1726669.0,Killer Joe,2
2012,3164,1034314.0,Iron Sky,3
2012,4348,2150332.0,Renoir,3
2012,3588,1931533.0,Seven Psychopaths,1
2012,5538,1745686.0,Die Wand,0
2012,4081,2106476.0,Jagten,2
2012,3733,1701215.0,Future Weather,3
2012,3397,1615065.0,Savages,3
2012,3024,1601913.0,The Grey,0
2012,5785,1764625.0,Tad: The Lost Explorer,1
2012,3138,1392170.0,The Hunger Games,3
2012,6538,2062969.0,L’enfant d'en haut,2
2012,3562,1276104.0,Looper,1
2012,3171,2185503.0,Snackbar,1
2012,3979,1524137.0,Contraband,3
2012,3209,1195478.0,The Five-Year Engagement,3
2012,7769,1710417.0,Lola Versus,3
2012,4884,1869653.0,Rock Jocks,1
2012,4223,2370034.0,Tango libre,0
2012,3468,1623288.0,ParaNorman,3
2012,5759,1748260.0,Tiger Eyes,3
2012,4776,2088714.0,Call Me Kuchu,3
2012,3253,1077368.0,Dark Shadows,3
2012,5562,1920945.0,Good Vibrations,3
2012,3297,1735898.0,Snow White and the Huntsman,3
2012,5600,1770734.0,Shadow Dancer,3
2012,3379,1217209.0,Brave,3
2012,3855,1441951.0,Quartet,3
2012,3071,1838544.0,Gone,3
2012,8479,2262308.0,Halo 4: Forward Unto Dawn,3
2012,3152,1667353.0,Mirror Mirror,3
2012,4746,1757746.0,Extracted,1
2012,6960,1942989.0,The Citizen,1
2012,5168,1764645.0,In The Dark Half,3
2012,4405,2392261.0,The Lizzie Bennet Diaries,3
2012,3689,1673697.0,The Sapphires,3
2012,4861,2046090.0,Fin,3
2012,6323,2293276.0,The Making of a Lady,3
2012,3759,1760967.0,Ill Manors,3
2012,3386,1716777.0,People Like Us,3
2012,3418,1699498.0,Lake Effects,3
2012,3864,2322603.0,Strike Witches - The Movie,3
2012,3933,2105044.0,V/H/S,1
2012,6705,1606339.0,Sushi Girl,0
2012,3729,1821480.0,Kahaani,3
2012,3348,1748122.0,Moonrise Kingdom,3
2012,4976,1713476.0,The Bay,1
2012,3835,2313197.0,"Batman: The Dark Knight Returns, part 1",3
2012,8830,1766094.0,So Undercover,3
2012,3907,1907668.0,Flight,3
2012,4318,860907.0,Evangelion: 3.0 You Can (Not) Redo,3
2012,3940,1978480.0,Mosquita y Mari,3
2012,3167,1430626.0,The Pirates! Band of Misfits,1
2012,3591,837562.0,Hotel Transylvania,3
2012,3205,848228.0,The Avengers,1
2012,3624,1658837.0,The Tall Man,3
2012,3737,1790885.0,Zero Dark Thirty,3
2012,3367,1926992.0,Goodbye,3
2012,4566,3100510.0,Warpaint,0
2012,5352,1587309.0,If I Were You,3
2012,3496,1790886.0,The Campaign,1
2012,3096,1606389.0,The Vow,3
2012,5053,423455.0,Hemingway &amp; Gellhorn,2
2012,3914,1649419.0,The Impossible,2
2012,3533,1307068.0,Seeking a Friend for the End of the World,1
2012,3948,2377396.0,I Belong,3
2012,6203,455323.0,Being Flynn,1
2012,3632,1074638.0,Skyfall,3
2012,3678,1674773.0,Hannah Arendt,3
2012,4469,2008633.0,Radio Rebel,3
2012,4091,1403214.0,Paradies: Liebe,3
2012,3746,903624.0,The Hobbit: An Unexpected Journey,0
2012,3780,1602620.0,Amour,3
2012,6378,2139843.0,Electrick Children,3
2012,3407,2125435.0,Beasts of the Southern Wild,3
2012,3067,1430615.0,Big Miracle,3
2012,3540,2151543.0,Arachnoquake,3
2012,3572,1582507.0,House at the End of the Street,3
2012,4742,1900908.0,Klip,3
2012,6658,1942798.0,Alien Tornado,3
2012,3301,1446714.0,Prometheus,3
2012,6694,1801123.0,Travelling Salesman,0
2012,3718,1920849.0,Bachelorette,3
2012,3755,1673434.0,The Twilight Saga: Breaking Dawn - Part 2,3
2012,3824,1977739.0,Call Girl,3
2012,3859,1839654.0,The Magic of Belle Isle,3
2012,3478,1611224.0,Abraham Lincoln: Vampire Hunter,3
2012,5035,1525366.0,Grabbers,3
2012,4273,2094064.0,Much Ado About Nothing,3
2012,3513,431021.0,The Possession,3
2012,3580,1492841.0,Foreign Letters,3
2012,6183,2204379.0,The Devil's Carnival,1
2012,3192,1440129.0,Battleship,1
2012,5212,1918806.0,Entrance,3
2012,5610,2435166.0,White Alligator,3
2012,4105,2446108.0,Monster High: Ghoul’s Rule,3
2012,6701,2208216.0,Aurora,1
2012,3794,2023690.0,Sightseers,3
2012,3453,1298649.0,The Watch,2
2012,3869,1656190.0,Safe,1
2012,6464,1555093.0,The Seasoning House,3
2012,3485,1212450.0,Lawless,1
2012,5407,1844025.0,Sadako 3D,3
2012,4280,1829012.0,Passion,3
2012,3521,2077851.0,Sleepwalk With Me,2
2012,4314,1822302.0,Sassy Pants,3
2012,3587,1142977.0,Frankenweenie,0
2012,5186,2318360.0,Morgana,3
2012,3282,1232200.0,That’s My Boy,1
2012,7043,2328503.0,Ko-ri-a,3
2012,3355,1336608.0,Rock of Ages,3
2012,6016,1645155.0,Erased,1
2012,3492,1482459.0,The Lorax,1
2012,3091,1596365.0,The Woman in Black,1
2012,4289,2006810.0,Papadopoulos &amp; Sons,1
2012,3910,1979319.0,Ruroni Kenshin: Meiji kenkaku roman tan,3
2012,3944,2601160.0,The Key and the Frame,3
2012,5479,2404153.0,A Halloween Puppy,2
2012,6608,2034761.0,Journey to the Christmas Star,3
2012,3289,1645170.0,The Dictator,1
2012,4465,1381404.0,The Company You Keep,1
2012,7848,1853643.0,Why Stop Now?,3
2012,7083,1545106.0,Vamps,3
2012,4536,2366450.0,Stories We Tell,3
2012,3776,1758830.0,This Is 40,3
2012,6443,1753722.0,2 Coelhos,1
2012,6850,1276419.0,A Royal Affair,3
2012,3536,1855325.0,Resident Evil: Retribution,3
2012,4329,1258972.0,The Man with the Iron Fists,1
2012,4361,1885331.0,Paris-Manhattan,3
2012,4061,1595656.0,To the Wonder,3
2012,3296,1568338.0,Man on a Ledge,1
2012,4094,1924394.0,The Angels' Share,1
2012,3854,1194577.0,The Door,3
2012,4303,2098628.0,Augustine,3
2012,3924,2258281.0,Beyond the Hills,3
2012,4336,1855401.0,Tim and Eric’s Billion Dollar Movie,0
2012,3575,2040560.0,The Pact,3
2012,4404,2097307.0,Hit and Run,3
2012,3653,2063781.0,Smashed,3
2012,5240,2523692.0,Decay,3
2012,4101,1602472.0,2 Days in New York,3
2012,6005,1928335.0,Kill ’em All,1
2012,4136,2347569.0,Frances Ha,3
2012,6729,2275949.0,Silence,1
2012,3385,1915581.0,Magic Mike,3
2012,4551,1995341.0,It’s a Disaster,3
2012,3790,1397280.0,Taken 2,2
2012,6793,1854513.0,Snow White,3
2012,3481,1480656.0,Cosmopolis,1
2012,4276,1817676.0,Girl in Progress,3
2012,4043,1945062.0,About Cherry,3
2012,3696,1591071.0,Qwerty,3
2012,5980,1965065.0,Save the Date,2
2012,5247,2285752.0,Tears of Steel,0
2012,5279,2275990.0,Bletchley Circle,3
2012,4144,1959438.0,Kiss of the Damned,3
2012,3392,2224455.0,Superman vs. The Elite,2
2012,4558,1937149.0,The Body,3
2012,4177,2254131.0,Shelter,3
2012,5010,1649444.0,[REC]3 Genesis,3
2012,3488,2076220.0,Holy Motors,1
2012,4654,2336960.0,Inch’Allah,3
2012,7656,2318625.0,Out in the Dark,0
2012,3590,2025667.0,Smiley,3
2012,4384,2061712.0,Interview with a Hitman,1
2012,3669,2082197.0,Barfi!,2
2012,3736,1781769.0,Anna Karenina,2
2012,4913,2076850.0,Flukt,3
2012,4151,1930294.0,Black Rock,3
2012,3399,948470.0,The Amazing Spider-Man,2
2012,3532,1343727.0,Dredd 3D,3
2012,4016,2298820.0,La cinquieme saison,3
2012,9423,1397514.0,Journey 2: The Mysterious Island,1
2012,4468,2109184.0,Paranormal Activity 4,3
2012,3710,1866249.0,The Sessions,2
2012,3744,2346744.0,Cigarette Ki Tarah,3
2012,3814,1217213.0,Tinkerbell and the Secret of the Wings,3
2012,6073,2202750.0,Golden Winter,1
2012,4299,1791614.0,Struck by Lightning,3
2012,6141,2496366.0,Ali has blue eyes,1
2012,5489,1842356.0,Entity,3
2012,5894,1928337.0,Mine Games,3
2012,3754,975645.0,Hitchcock,2
2012,7543,2592512.0,The Happy Caterpillars,1
2012,3823,1848902.0,Game Change,3
2012,3445,1800741.0,Step Up Revolution,3
2012,3477,1996264.0,"For a Good Time, Call...",3
2012,5768,2093109.0,Escape Fire: The Fight to Rescue American Healthcare,3
2012,3894,1954780.0,Rise of the Animals,3
2012,5066,2107648.0,Ahi va el diablo,3
2012,3578,1981677.0,Pitch Perfect,3
2013,4414,1213663.0,The World's End,2
2013,4072,2357263.0,Pasadena,3
2013,4205,1699755.0,Peeples,3
2013,8454,1925435.0,Frankenstein’s Army,0
2013,5374,2656122.0,Nashorn im Galopp,0
2013,4279,1210819.0,The Lone Ranger,1
2013,5809,2085957.0,Kill for Me,3
2013,5110,1985966.0,Cloudy with a Chance of Meatballs 2,3
2013,5145,1545660.0,Knights of Badassdom,3
2013,4756,1981115.0,Thor: The Dark World,3
2013,5177,2425486.0,Gloria,3
2013,4803,2881698.0,Skinwalker Ranch,0
2013,4836,2752200.0,Jeune &amp; jolie,3
2013,4492,2279864.0,Clear History,2
2013,5283,2896036.0,Vivir es facil con los ojos cerrados,0
2013,4180,848537.0,Epic,3
2013,4212,2628260.0,Lost In Living,3
2013,5478,2599226.0,An Easter Bunny Puppy,3
2013,6570,2193185.0,Rewind,1
2013,4388,1430132.0,The Wolverine,3
2013,5225,2388821.0,Zipi y Zape y el club de la canica,0
2013,4463,1691917.0,Planes,1
2013,5322,2265534.0,The Lifeguard,3
2013,4568,2229499.0,Don Jon,3
2013,5354,2776074.0,Ang&eacute;lique,3
2013,5020,2298416.0,Suzanne,3
2013,4259,816711.0,World War Z,3
2013,4019,1583421.0,G.I. Joe: Retaliation,3
2013,6246,3078718.0,"Zoran, il mio nipote scemo",0
2013,4436,2334649.0,Fruitvale Station,3
2013,4851,1951264.0,The Hunger Games: Catching Fire,3
2013,4471,1698648.0,Girl Most Likely,3
2013,4509,1538403.0,The Mortal Instruments: City of Bones,3
2013,4126,2220408.0,Vai que da Certo,1
2013,4924,2332579.0,Crystal Fairy &amp; the Magical Cactus and 2012,3
2013,4543,1411250.0,Riddick,0
2013,6753,2316411.0,Enemy,1
2013,4194,1711425.0,21 &amp; Over,1
2013,6415,2358891.0,La grande bellezza,3
2013,5732,2165859.0,In Fear,0
2013,4607,2404311.0,The Family,3
2013,3853,2023587.0,Mama,3
2013,6110,2093270.0,The Returned,3
2013,5062,2058107.0,The Railway Man,0
2013,3923,1939659.0,Carrie,3
2013,6145,2392326.0,Le week-end,1
2013,4781,2390361.0,Enough Said,3
2013,7782,1864750.0,The Time in Between,1
2013,6004,1385956.0,Particle Fever,3
2013,4133,481499.0,The Croods,3
2013,5707,2288044.0,300 Worte Deutsch,3
2013,5001,2446502.0,Zombie Hunter,3
2013,3861,2287715.0,Ego,2
2013,6083,1486834.0,What If,3
2013,5037,2234222.0,Orphan Black,3
2013,4309,2334879.0,White House Down,2
2013,5106,1985019.0,Austenland,3
2013,6559,2334896.0,The Dirties,3
2013,8954,2286988.0,Sleeping with the Fishes,3
2013,4450,1272878.0,2 Guns,1
2013,5613,2495118.0,Yip Man: Jung gik yat jin,3
2013,5311,2328549.0,Dark Touch,3
2013,5714,1847746.0,The German Doctor,3
2013,5746,1700845.0,The Invisible Woman,3
2013,5377,2406252.0,La Venus a la fourrure,0
2013,4653,2364841.0,Runner Runner,0
2013,5076,2395417.0,Still Life,1
2013,5113,2829458.0,Kyss meg for faen i helvete,3
2013,6940,1667355.0,3096 Tage,3
2013,8195,1091191.0,Lone Survivor,0
2013,5180,2345567.0,Haunter,3
2013,5188,2582008.0,Meine Schwestern,3
2013,9462,2387559.0,Delivery Man,1
2013,4878,2415464.0,Hansel &amp; Gretel,3
2013,5653,2359024.0,Blue Ruin,3
2013,4912,359950.0,The Secret Life of Walter Mitty,3
2013,4660,790636.0,Dallas Buyers Club,3
2013,5448,2169322.0,Finding Mr. Right,1
2013,4324,2051879.0,Europa Report,3
2013,6167,2524674.0,Wetlands,3
2013,5853,2852460.0,Bends,3
2013,4733,1982177.0,Exit Marrakech,2
2013,4814,2042568.0,Inside Llewyn Davis,1
2013,4989,1335975.0,47 Ronin,2
2013,4603,2094877.0,Haute Cuisine,3
2013,5023,2304771.0,Mandela: Long Walk to Freedom,1
2013,5093,2792728.0,Karlek deluxe,3
2013,4740,2193215.0,The Counselor,3
2013,5893,1528071.0,Horns,3
2013,5520,2499414.0,Best Night Ever,3
2013,5162,1951216.0,The Look of Love,3
2013,4777,2017038.0,All is Lost,0
2013,7026,1856010.0,House of Cards,1
2013,4855,2969656.0,Gam-si-ja-deul,3
2013,4197,1869416.0,Faroeste caboclo,3
2013,4996,2403419.0,For Elisa,3
2013,3856,1428538.0,Hansel &amp; Gretel: Witch Hunters,3
2013,5033,2024544.0,12 Years a Slave,3
2013,4642,2401711.0,O Tempo e o Vento,3
2013,4305,2243389.0,I’m So Excited,2
2013,4714,1837703.0,The Fifth Estate,1
2013,3961,1623205.0,Oz the Great and Powerful,3
2013,5527,2692904.0,Locke,0
2013,5169,2355540.0,Cutie and the Boxer,0
2013,6699,1067765.0,Adult World,3
2013,5641,2531258.0,Once Upon a Time in Vietnam,0
2013,4138,1343092.0,The Great Gatsby,3
2013,5676,2440362.0,Sadako 3D 2,3
2013,4553,2054790.0,Michael Kohlhaas,1
2013,6086,2401715.0,The Devil's Violinist,3
2013,4278,2542420.0,White Bear,3
2013,3900,2303110.0,Jurassic Attack,2
2013,5841,2386278.0,Haunt,3
2013,4379,2343371.0,Amiche da morire,3
2013,5176,1674047.0,Birdemic 2: The Resurrection,3
2013,4420,1727388.0,The Way Way Back,3
2013,4873,2779318.0,The Day of the Doctor,3
2013,4908,2016940.0,Man of Tai Chi,3
2013,7141,2831440.0,Ronny,0
2013,3836,1321870.0,Gangster Squad,1
2013,4624,2265398.0,Drinking Buddies,3
2013,4656,2338864.0,Finsterworld,1
2013,5079,1932718.0,Thanks for Sharing,2
2013,3942,2511190.0,A Talking Cat!?!,3
2013,5849,3100636.0,52 Tuesdays,3
2013,5882,1816608.0,Another Me,3
2013,4387,2081194.0,Hansel and Gretel Get Baked,3
2013,8629,2386257.0,White Lies,3
2013,5542,2140577.0,The Pretty One,3
2013,6272,2226519.0,Plush,3
2013,5589,2319580.0,The Grand Seduction,1
2013,4462,2387433.0,Dark Skies,2
2013,5989,2202928.0,Down River,3
2013,4294,2027140.0,L’ecume des jours,3
2013,3915,1559547.0,Beautiful Creatures,3
2013,5822,2084093.0,Ashley,3
2013,3949,765446.0,Escape from Planet Earth,3
2013,4435,2334873.0,Blue Jasmine,3
2013,7807,2336846.0,She Made Them Do It,1
2013,4470,1650554.0,Kick-Ass 2,3
2013,5630,2527186.0,All Cheerleaders Die,3
2013,4508,2312390.0,The Gamers: Hands of Fate,3
2013,4125,2617828.0,Freier Fall,1
2013,5296,1706620.0,Snowpiercer,3
2013,4542,1160996.0,The Colony,1
2013,5026,2457282.0,Madoka Magica: Rebellion Story,3
2013,4266,2908228.0,My Little Pony: Equestria Girls,3
2013,5061,1979320.0,Rush,1
2013,5097,2369396.0,Bounty Killer,3
2013,4334,1663662.0,Pacific Rim,1
2013,5491,2352488.0,Interior. Leather Bar.,1
2013,5131,1657510.0,Gimme Shelter,1
2013,4743,2147728.0,I Used to Be Darker,3
2013,4367,1602613.0,Only God Forgives,3
2013,5896,2576852.0,The Tale of The Princess Kaguya,3
2013,4025,1924429.0,Trance,0
2013,7400,2967286.0,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,3
2013,5604,2991296.0,Beneath,0
2013,4858,2294629.0,Frozen,3
2013,4477,2294189.0,The Fall,3
2013,5637,2235902.0,Geography Club,3
2013,4132,2034139.0,The Last Exorcism Part II,3
2013,6727,2351098.0,A Picture of You,3
2013,5672,2395421.0,Svecenikova djeca,1
2013,4168,1291580.0,Behind the Candelabra,1
2013,5335,2718492.0,Ida,3
2013,4965,2140373.0,Saving Mr. Banks,3
2013,8817,2464018.0,Minha Mae e uma Peca: O Filme,3
2013,5000,1714915.0,Only Lovers Left Alive,3
2013,6082,3252208.0,The Vivian Maier Mystery,3
2013,5105,2404461.0,Le Pass&eacute;,3
2013,5140,2388759.0,Love &amp; Air Sex,3
2013,4751,2247432.0,Go for Sisters,3
2013,4375,1860353.0,Turbo,3
2013,5903,1838520.0,The Truth About Emanuel,3
2013,4788,2018086.0,Camille Claudel 1915,3
2013,4416,2017020.0,The Smurfs 2,3
2013,4866,2330546.0,Les Reines du Ring (English: Wrestling Queens),3
2013,4142,1572315.0,Texas Chainsaw 3D,3
2013,6734,2042583.0,La jaula de oro,0
2013,7137,2379082.0,Monster Pies,2
2013,5376,2289538.0,Elle s’en va,3
2013,7204,3306776.0,Bayonetta: Bloody Fate,3
2013,4652,2378281.0,Instructions Not Included,3
2013,4281,1682180.0,Stoker,3
2013,4689,1211956.0,Escape Plan,2
2013,5845,2770480.0,Remember Sunday,3
2013,4759,2481198.0,Sunshine on Leith,3
2013,4382,790736.0,R.I.P.D.,1
2013,4456,2396566.0,20 Feet from Stardom,3
2013,5985,2991316.0,Future Shift,3
2013,7452,2407574.0,My mad fat diary,3
2013,6709,2555268.0,Maidentrip,3
2013,5652,3106846.0,Gabrielle,3
2013,4911,1800241.0,American Hustle,3
2013,9170,3198652.0,Persona 3 the Movie: #1 Spring of Birth,3
2013,4980,2457282.0,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,3
2013,6437,2414766.0,Frequencies,3
2013,5015,1905040.0,Devil’s Pass,3
2013,4627,2818348.0,Saige Paints the Sky,3
2013,3911,1702439.0,Safe Haven,3
2013,5480,2429074.0,G.B.F.,3
2013,5119,3103576.0,L’amour est un crime parfait,2
2013,7694,2201548.0,A Teacher,3
2013,4431,1758795.0,The To Do List,3
2013,4055,1483013.0,Oblivion,3
2013,7424,2389182.0,Cheap Thrills,1
2013,5992,3521332.0,rastres de s&aacute;ndal,3
2013,5626,2981768.0,Patema Inverted,0
2013,5292,2263944.0,Dragon Ball Z: Battle of Gods,3
2013,4537,1480295.0,Killing Season,1
2013,4156,1462900.0,The Grandmaster,1
2013,4953,2944454.0,Riley Rewind,3
2013,7151,2796584.0,Lost Angel,0
2013,4189,2094762.0,And Now a Word from Our Sponsor,3
2013,5727,1545754.0,Are You Here,3
2013,5022,2315200.0,"Les garcons et Guillaume, a table!",1
2013,5126,2450186.0,V/H/S/2,3
2013,4739,3066242.0,RWBY,3
2013,5161,1204975.0,Last Vegas,1
2013,4021,2302755.0,Olympus Has Fallen,1
2013,4473,2188560.0,Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries),2
2013,4545,1433811.0,Disconnect,2
2013,4196,2404463.0,The Heat,3
2013,4609,2005374.0,The Frozen Ground,3
2013,4641,1392214.0,Prisoners,3
2013,4304,2258858.0,Wadjda,3
2013,4370,1457767.0,The Conjuring,3
2013,5526,2479800.0,Palo Alto,3
2013,5570,1549920.0,The Last Stand,1
2013,5607,1981107.0,The Young and Prodigious T.S. Spivet,3
2013,6006,3089388.0,Tim’s Vermeer,2
2013,5640,2312718.0,Homefront,2
2013,5273,2987732.0,Fack ju Gohte,3
2013,4203,2250234.0,Dragon Lore: Curse of the Shadow,1
2013,7585,1924396.0,The Best Offer,1
2013,4238,770828.0,Man of Steel,3
2013,6458,2508258.0,First Period,3
2013,5436,1766175.0,Trap for Cinderella,3
2013,4419,2191701.0,Grown Ups 2,2
2013,5579,2013293.0,Kaze tachinu,3
2013,4488,2195548.0,Prince Avalanche,0
2013,5647,2333804.0,The Zero Theorem,0
2013,4145,1931435.0,The Big Wedding,3
2013,5011,2101473.0,The Physician,1
2013,4655,1454468.0,Gravity,0
2013,5150,2395385.0,+1,3
2013,5541,1464191.0,Decoding Annie Parker,3
2013,5190,2331143.0,"Soshite chichi ni naru (Like Father, Like Son)",3
2013,7765,1817081.0,A Case of You,3
2013,4808,2103267.0,Perfect Mothers,3
2013,4426,2106550.0,Mobius,3
2013,4051,1911644.0,The Call,3
2013,5587,2543508.0,Life Inside Out,3
2013,4461,2007360.0,Computer Chess,1
2013,5622,2167266.0,Tracks,3
2013,4880,1322269.0,August: Osage County,3
2013,4948,2309021.0,We Are What We Are,3
2013,4598,2370248.0,Short Term 12,3
2013,4256,1453405.0,Monsters University,1
2013,5085,3183630.0,The Boy and the World,0
2013,4701,1813609.0,A Haunting at Silver Falls,3
2013,7731,469021.0,Alan Partridge: Alpha Papa,3
2013,4393,1821694.0,Red 2,3
2013,4017,1869716.0,The East,3
2013,4816,1509788.0,Ass Backwards,3
2013,4888,2431286.0,Philomena,3
2013,4507,1723121.0,We’re the Millers,3
2013,4922,993846.0,The Wolf of Wall Street,3
2013,4540,2664258.0,UMMAH - Unter Freunden,1
2013,4192,1905041.0,Fast and Furious 6,3
2013,7959,2503154.0,The Den,3
2013,4226,1659338.0,The Numbers Station,1
2013,6483,1817287.0,Is the Man Who Is Tall Happy?,0
2013,4300,1690953.0,Despicable Me 2,3
2013,6892,2304426.0,The Selfish Giant,1
2013,6142,2992146.0,Young Detective Dee: Rise of the Sea Dragon,2
2013,5829,2217458.0,Flores Raras,3
2013,5457,2017561.0,Xi you xiang mo pian (Journey to the West),2
2013,5096,2429414.0,Hannas Reise,3
2013,3955,1351685.0,Jack the Giant Slayer,0
2013,5490,1767354.0,Odd Thomas,3
2013,5895,3321254.0,Barbie &amp; Her Sisters in a Pony Tale,3
2013,4024,1288558.0,Evil Dead,3
2013,4857,2350496.0,The Lunchbox,3
2013,4476,2387413.0,Captain Battle: Legacy War,3
2013,5269,2349460.0,Grace Unplugged,3
2013,4548,2309295.0,Hemlock Grove,3
2013,4167,1245492.0,This Is the End,1
2013,5400,2281159.0,Contracted,3
2013,5067,1937390.0,Nymphomaniac: Volume 1,3
2013,5464,2380331.0,Words and Pictures,3
2013,4522,1327773.0,Lee Daniels’ The Butler,3
2013,5309,1229340.0,Anchorman 2: The Legend Continues,3
2013,4619,2312890.0,Afternoon Delight,3
2013,4651,2002718.0,Machete Kills,3
2013,5111,2403029.0,The Starving Games,3
2013,5537,2289920.0,Justice Is Mind,3
2013,4455,2201251.0,The Hot Flashes,3
2013,9070,2358592.0,Lucia,3
2013,4910,1206543.0,Out of the Furnace,1
2013,4181,1951261.0,The Hangover part 3,2
2013,4594,2218003.0,Closed Circuit,2
2013,4213,2234155.0,The Internship,1
2013,5014,816442.0,The Book Thief,3
2013,4658,1821549.0,Nebraska,3
2013,6130,1922679.0,Open Road,3
2013,3978,2101341.0,Dead Man Down,3
2013,4012,1814621.0,Admission,3
2013,6232,2230358.0,Curse of Chucky,3
2013,5917,884726.0,Legends of Oz: Dorothy’s Return,3
2013,5193,1858481.0,Last Passenger,3
2013,4054,453562.0,42,2
2013,6647,2325989.0,Teen Beach Movie,3
2013,7050,2964334.0,138 segons. L’enigma Girones,1
2013,7500,2306299.0,Vikings,3
2013,4155,2187115.0,Pozitia copilului,3
2013,7921,3015110.0,Christmas in the City,3
2013,7533,2991224.0,Tangerines,0
2013,7150,2795478.0,Wastelands,0
2013,4188,1670345.0,Now You See Me,1
2013,5758,1483324.0,At Middleton,3
2013,5389,2545118.0,Blackfish,3
2013,5021,1937118.0,Casse-tete chinois,3
2013,4261,2255372.0,The Sisters Plotz,3
2013,3883,2580928.0,Mt. Zion,1
2013,4296,2132285.0,The Bling Ring,3
2013,6138,2207050.0,Bicycling with Moli&egrave;re,2
2013,4704,2278871.0,Blue Is the Warmest Color,3
2013,5518,1785612.0,The Punk Singer,3
2013,4853,2415174.0,Moving Mountains,3
2013,4472,2294677.0,In a World...,3
2013,4891,1654523.0,Night Train to Lisbon,1
2013,4127,1408101.0,Star Trek Into Darkness,1
2013,8745,2178470.0,Yeh Jawaani Hai Deewani,3
2013,5298,1821641.0,The Congress,3
2013,4925,1894476.0,How I Live Now,3
2013,4163,1904996.0,Parker,3
2013,4195,1980209.0,Pain &amp; Gain,1
2013,5362,1311071.0,Kill Your Darlings,1
2013,4608,2375574.0,A Field in England,0
2013,5428,2258345.0,Fading Gigolo,2
2013,5460,2170299.0,Bad Words,2
2013,4369,1821426.0,Family Weekend,3
2013,5525,1951181.0,The Immigrant,3
2013,5167,1321511.0,Oldboy,2
2013,7783,1647413.0,Vino Veritas,3
2013,4860,1798709.0,Her,2
2013,5272,2113681.0,The 100-Year-Old Man Who Climbed Out the Window and Disappeared,1
2013,4583,1426329.0,Lovelace,3
2013,3862,1588173.0,Warm Bodies,2
2013,4647,2364975.0,Vi ar bast!,3
2013,4681,1450321.0,Filth,1
2013,8920,1786751.0,CBGB,1
2013,5142,3212568.0,Beltracchi: The Art of Forgery,1
2013,7716,1931602.0,Very Good Girls,3
2013,4753,1731141.0,Ender’s Game,2
2013,6966,2450440.0,The Last of Robin Hood,3
2013,5576,2179116.0,The Kings of Summer,2
2013,5215,2083355.0,The Best Man Holiday,3
2013,4906,1854564.0,Percy Jackson: Sea of Monsters,3
2013,7139,3348476.0,Uitgesproken,1
2013,4975,1606378.0,A Good Day to Die Hard,1
2013,7207,2820466.0,Justice League: The Flashpoint Paradox,2
2013,5114,2201221.0,Some Girl(s),1
2013,5507,2364949.0,Touchy Feely,3
2013,4840,2296697.0,Concussion,3
2013,4460,1535108.0,Elysium,3
2013,5987,1714206.0,The Spectacular Now,2
2013,4879,2226417.0,Insidious: Chapter 2,2
2013,4115,1935179.0,Mud,1
2013,5754,2234261.0,The Love Punch,3
2013,6100,3074732.0,Hross i oss,3
2013,5787,2317225.0,The Machine,3
2013,4661,1171222.0,Baggage Claim,3
2013,3913,2053463.0,Side Effects,3
2013,5121,2382009.0,Nymphomaniac: Volume 2,3
2013,5156,2224073.0,Best Friends Forever,3
2013,4768,2404738.0,Witching and Bitching,3
2013,4433,1684233.0,Welcome to the Punch,1
2013,8306,2243537.0,A Haunted House,3
2013,4090,1300854.0,Iron Man 3,3
2013,6686,2866360.0,Coherence,3
2013,4887,1716767.0,The Last Keepers,3
2013,4921,1170358.0,The Hobbit: The Desolation of Smaug,3
2013,6750,1966566.0,Stalingrad,1
2013,6377,1181840.0,Jack and the Cuckoo-Clock Heart,3
2013,4191,1815862.0,After Earth,1
2013,4604,2865802.0,Zum Geburtstag,2
2013,4225,2184339.0,The Purge,3
2013,3886,2024432.0,Identity Thief,2
